0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-421.5104,114.13787,-21.283958,52.649483,-26.403452,34.063477,-5.119532,14.926255,6.745395,-2.508012,15.342387,-9.184436,11.350078,-4.226998,5.8037577,-2.6320534,0.7306121,3.8276546,-4.9942946,3.8069685,-7.8173056,2.5181,-2.1578217,3.6153603,0.9536621,-0.37032926,6.2181454,-2.9372942,0.44309327,-2.6472332,1.8310175,-2.1158473,1.3178077,1.1236092,-1.5665741,4.1246223,-1.3019913,1.5429206,-2.6248288,-0.50600284,Yes
-433.00165,110.37685,-15.581937,49.10247,-14.311429,30.074015,1.4681194,15.055471,5.1464334,-3.385754,11.259308,-10.733343,9.429281,-2.3461437,3.7268746,-1.4188015,0.818553,4.919238,-4.6165504,2.302464,-7.6301003,0.94331276,-2.7815585,1.2331804,2.4672158,0.75440747,8.768362,1.5965093,3.9176192,0.57334805,1.1431586,-1.7454507,0.3001443,-0.09734182,-2.950357,3.7530465,-0.7358906,0.85053194,-2.3279092,-1.3158201,Yes
-430.82068,116.40812,-27.110653,57.700912,-28.86166,40.143288,-4.927975,18.193504,5.1463375,-3.4567919,15.858174,-11.109224,12.548084,-4.842466,8.039768,-2.6093745,1.9468428,4.664514,-4.964314,5.1054287,-6.3418655,3.363864,-3.6817067,4.278447,2.7559118,3.0196419,8.039967,0.91701466,4.5880027,-2.6659937,1.0027472,-4.491604,-0.011217117,-0.7811919,-3.295476,4.0109873,-0.35127103,0.73285294,-3.1211483,0.16030996,Yes
-414.06805,126.24606,-15.796618,41.79658,-18.655132,28.93448,0.04595883,11.799172,3.8790884,-3.0164225,11.809731,-10.091023,8.052327,-4.672869,2.2883651,-2.4433417,-1.2180891,2.3294702,-6.1988945,2.7428973,-6.8867126,0.1488046,-3.2277465,0.6955423,1.3273818,-1.1534739,3.7986333,-4.1438823,-0.2424517,-2.3637187,2.3722897,2.5872643,3.6757386,3.713749,0.096982464,4.8349533,0.7652572,2.2586308,-1.4014634,-0.8183825,Yes
-423.12125,110.09548,-11.363774,33.792225,-17.029839,26.846104,3.4230132,12.315053,6.806095,0.026006684,12.737356,-7.445317,7.9501486,-2.241526,2.934023,0.2261968,0.57032067,2.6700861,-6.536068,2.922777,-3.5442846,1.7066779,-1.2373277,2.0178702,3.2981994,-0.572824,5.638323,-2.1791718,-1.6555402,-1.8672959,0.21433678,-1.5172837,-0.11384691,2.0773013,-0.9115903,3.2920432,0.572008,0.45678633,-2.132442,0.035686582,Yes
-411.96143,111.12867,-14.052425,41.76024,-17.334204,27.946869,0.105183326,11.380176,4.862842,-4.1624956,11.674004,-7.920909,7.850117,-3.9902549,4.0338483,-0.8842109,-2.305996,3.3458118,-5.002874,2.7999415,-5.0275955,1.4604577,-1.4805391,1.2568841,1.6040033,-1.0880845,6.227643,-0.49887335,0.88001984,-2.3914464,-0.43037385,-1.2939956,0.008036711,1.7947938,-0.07763394,5.982482,0.34059495,-0.09513023,-2.118965,-1.7301707,Yes
-370.8355,109.09624,-3.4572217,39.601593,-7.5130343,23.918575,-2.2704127,5.28403,4.499403,-3.9246428,12.384092,-2.904747,3.1375701,-3.2175913,4.3325353,-0.8433173,-2.649435,2.7541084,-5.193504,-0.82818764,-5.006655,0.03737082,-1.5085325,-0.15708734,-1.0124416,-0.6012533,6.9788866,0.8818674,2.9400845,2.3846776,4.1221905,2.5443032,0.4079309,1.069404,-2.034986,0.76196194,-0.7647129,0.35237104,-2.2298868,-2.277607,Yes
-421.34372,111.81705,-8.595296,49.12539,-17.376026,25.665323,1.0548395,13.643482,8.7409,-1.9351977,12.666143,-4.550882,11.144214,-1.9896802,4.1882567,-1.9147371,-0.8269455,4.8911834,-4.5439343,3.0638423,-5.4222426,1.754955,-1.4403801,2.8796172,2.5231822,-1.1531246,7.083158,-2.8038075,-0.48867944,-2.1973343,-0.64029205,-1.0869517,-1.1135997,0.072952494,-2.3162353,4.6418166,1.2474406,1.1711986,-1.3539062,-0.2845888,Yes
-415.41388,127.84594,-9.485492,49.64222,-18.989483,28.01812,-5.1879034,11.472412,7.47962,-4.851979,11.726649,-6.948913,10.266944,-4.3715363,2.2483618,-2.1599693,-1.2029178,2.3771439,-5.8858404,2.6243541,-6.5819955,1.3734028,-0.8875243,3.5733376,1.38996,-1.2858932,5.450461,-3.371711,-0.7724827,-3.7467892,-0.093775325,-0.620662,1.9795884,3.3948796,1.39138,6.4767766,0.082697935,1.0459697,-2.1071632,-0.49272233,Yes
-371.89975,130.50455,-9.253891,51.46393,-12.25997,19.35631,-16.836082,4.403536,1.0144757,-10.794339,12.127002,-7.68362,3.3029394,-5.65449,5.381122,-3.7138228,-4.3748364,4.4034686,-7.485867,-1.0716943,-7.4791913,1.7538905,-1.0478392,0.18286525,3.1824036,0.6066647,6.340769,1.0925981,3.8912706,1.2896984,3.8817174,3.142985,1.6991109,0.8552606,-0.3145486,4.375031,-2.0478601,-1.1777341,-2.5639346,-1.2257361,Yes
-421.17596,105.26449,-10.683368,48.47364,-18.188717,25.613272,-1.0278496,16.37743,9.727962,-3.1464012,12.831238,-5.413119,10.46549,-2.7398782,3.522171,-2.5705986,-0.478201,5.3642683,-3.6727307,3.6716378,-5.1610837,3.170484,-0.27529067,1.7392765,1.9392579,0.72821105,6.3117495,-2.6188183,0.6741075,-2.6524844,-0.64757043,-2.0312586,-1.2506883,-0.003776169,-2.9648063,3.3115165,-0.18169208,-0.19261888,-2.7001579,-0.673642,Yes
-410.4452,112.43457,-17.506147,41.68326,-18.898703,27.733019,2.8343484,10.921756,7.1874785,0.09454212,12.179613,-5.7982574,11.411155,-4.1268044,0.6591733,-1.4317538,0.26333812,3.378214,-3.976832,3.7002726,-5.074803,4.337958,-0.53591484,2.163923,2.9820945,-0.8519685,6.548981,-1.183653,1.595205,-1.3990885,0.8235568,0.10009064,-0.71950364,-1.3089446,-3.6574216,3.9365926,-0.11240781,0.9282461,-2.0827127,-1.3180596,Yes
-427.96417,117.49842,-19.100887,58.289032,-20.885262,32.675694,-3.184388,19.959291,8.089219,-4.0373983,13.47486,-7.010993,13.277471,-5.0056677,5.770387,-2.463395,1.424729,4.1094875,-4.467831,5.744049,-5.7724986,4.374372,-2.0960853,3.2875187,2.4389222,1.1146364,6.453474,-1.5522348,2.468096,-2.8052068,1.9946222,-1.8890135,-0.07452806,-0.14492568,-2.706578,3.224137,-2.1350346,0.09531636,-2.9410944,-0.5777137,Yes
-399.04025,127.662186,-9.651162,55.560364,-25.125359,34.024643,-9.00095,13.126419,7.1593447,-4.9723988,12.936417,-8.890753,12.441435,-7.033748,2.7703424,-4.4398484,-2.9102428,0.93506634,-9.451719,1.8580252,-5.653251,3.808383,-2.5512972,2.4899244,1.6954534,-1.5931206,2.2895963,-5.6817813,-2.2723522,-5.2910843,1.3849324,-0.9492056,2.3873992,2.3387115,1.2073575,8.549615,2.3196642,3.777343,-0.4735402,-0.18025374,Yes
-387.18076,125.04333,-15.023417,49.41792,-18.770233,27.641296,-7.2555804,6.7467737,5.7954893,-2.6105049,11.806448,-7.405246,9.757661,-5.1988354,3.2048452,-2.1339638,-2.0966163,1.561529,-5.98983,2.7625003,-6.1683817,2.6079617,-1.0634007,3.441373,3.2674866,-1.2236406,4.658665,-2.050145,0.20092158,-1.8584794,1.3095231,-1.3624288,0.93234557,0.7694165,-0.9696157,5.7103705,-0.7979825,1.7488036,0.046288908,-0.3270137,Yes
-438.68552,121.13259,-20.0215,58.279953,-23.107393,34.139797,-0.7390023,20.29664,7.680996,-3.5774858,13.73728,-8.434707,13.432312,-4.269163,5.131639,-3.9479377,0.64153516,5.654815,-3.446236,4.3844943,-6.5774255,3.6974838,-1.76763,5.2810493,1.5468603,0.08078406,7.64615,-1.5244304,1.7536476,-3.4091234,0.3731899,-2.8204381,0.13650522,-0.6451544,-2.5572674,3.9606698,-1.0620635,0.6035166,-3.2271786,-0.1826601,Yes
-414.01028,121.65293,-18.321009,44.632034,-24.181664,31.417683,1.6270047,13.765245,8.214672,0.5006244,16.264366,-7.7341776,8.257721,-4.5181103,3.5480475,-0.2573713,1.0489485,3.3695025,-3.08607,4.4743958,-4.838581,4.4211845,-1.1307244,3.4674544,3.4926383,0.80319107,4.655543,-3.4225965,0.080402255,-4.1683493,0.44617826,-2.138183,-0.33408308,1.110634,-2.283887,3.7117252,-1.1978837,-0.34770244,-2.1516676,0.82289904,Yes
-433.58936,120.05414,-17.03165,54.94553,-22.752306,33.655376,-0.7037177,18.606668,7.9784303,-2.2349627,15.217074,-8.040701,11.747244,-4.203366,5.806568,-3.3393166,0.5960587,4.9861016,-5.196789,4.8620725,-6.4647713,4.31996,-0.4798344,3.718205,3.5150185,1.4748014,7.288901,-1.9143974,0.6752105,-2.9124937,0.60513175,-3.5858004,-0.90675676,-1.001255,-4.112552,2.9614677,-0.89286506,0.59223026,-3.1199608,-0.14519559,Yes
-436.75623,118.96163,-20.66205,59.24518,-26.566607,35.60615,-2.5190012,18.624601,7.5916033,-4.440057,13.304308,-9.527355,13.256882,-5.0642276,5.524338,-3.6430101,-0.21965808,4.3530416,-4.856113,4.1847715,-6.410556,4.7704544,-1.6293012,4.6820903,2.3066027,0.19841452,6.0185595,-3.6400275,-0.98571455,-4.9067116,0.32949737,-4.5488677,0.066716164,0.70113087,-2.1511211,5.1743727,-0.3611481,0.530734,-3.56637,-0.26527208,Yes
-422.37198,129.03316,-27.613367,57.38022,-31.028673,37.591854,0.92513335,15.902992,5.718064,-3.1758597,14.331061,-12.335239,12.28356,-6.0458426,1.7589493,-0.6879458,2.048527,-0.045304786,-6.2191243,3.6827698,-7.7434106,4.166099,-4.673234,2.11253,2.7399626,-0.37770742,3.9949539,-2.944134,1.5425422,-3.697339,1.6464847,-1.1191822,2.7661917,2.2901258,0.066863984,5.3921247,-1.2072225,0.14230321,-4.060778,-0.6379053,Yes
-426.64124,125.60405,-20.338177,49.93596,-28.869267,31.911995,-1.6388904,14.291,7.25126,-1.6994482,12.617455,-8.684942,14.07028,-3.9656565,2.8322437,-3.155038,1.6011688,4.064566,-4.528365,4.2363105,-6.300756,3.4372792,-2.7189367,4.3299227,1.8874449,-1.4151088,5.7077694,-2.7108767,0.37103057,-2.4150662,2.5701318,-1.8217067,1.1028374,0.6409693,-3.0160298,3.8725734,-1.0125974,-0.20049003,-3.650665,-0.2796001,Yes
-429.23865,123.959305,-28.163952,51.207977,-27.032598,35.679287,-1.4084437,15.794779,8.075869,-0.0069044363,14.410521,-10.252809,13.079754,-5.3470755,4.2608385,-1.2308419,0.87840515,3.2068713,-2.4026046,6.3617845,-6.921086,4.2004495,-1.3024877,4.727102,2.7014003,1.4165758,7.378309,-2.4693274,1.7786069,-1.941676,1.8316278,-2.3543696,-0.3032208,-1.9272643,-3.9020908,3.243156,-1.0507256,0.94150597,-3.2586877,-0.33729756,Yes
-425.9605,123.01517,-11.332286,49.468513,-23.48605,30.001505,0.5392071,16.89556,6.8420067,-4.297681,14.083563,-7.200486,11.7823,-3.9746103,3.0432525,-2.7687137,-1.8160355,3.0855887,-5.825953,3.5545967,-5.348913,3.70343,-0.70044225,3.1434827,3.1714034,-0.32249913,5.7015386,-2.5129898,0.5157175,-2.711335,1.3715655,-0.9625317,-0.50509465,1.3355842,-1.8415322,4.252545,0.17976096,0.20259312,-2.4378686,-1.1781052,Yes
-382.50137,129.76135,-15.16038,42.089294,-20.10664,24.16453,-0.89282274,7.098728,0.33280754,-3.3201094,13.10667,-7.519069,7.450787,-4.9845505,1.7560111,-1.3176571,-1.0289369,0.1032562,-6.6003547,1.8165643,-7.0040236,1.8555552,-3.6772544,-1.5721712,2.7522047,1.3400034,7.224267,2.8555546,4.941641,0.41758403,1.0826015,-2.691617,-0.9644782,0.7746376,0.110301286,7.0104384,-0.0030430027,-0.85077214,-2.35761,-1.583943,Yes
-370.13544,113.543846,-16.113916,49.0694,-12.749333,28.476542,-6.7689953,4.2914577,8.000303,-0.8899512,8.580937,-7.2587194,12.086333,-4.750083,0.93799937,-0.5514362,-1.3892043,1.27912,-5.873793,2.770873,-5.0300245,1.8985423,-4.802247,-1.6866865,1.7026103,-3.5693524,4.697274,2.4857888,4.866823,3.0992424,4.564646,1.0787607,-0.7690962,-2.7314556,-3.2002485,6.0051436,0.16372962,-0.5083323,-1.6029927,-2.568009,Yes
-413.7067,107.48894,-10.686974,45.330616,-10.9307375,24.658978,3.6092734,15.421845,8.9569235,-1.0825396,11.694825,-5.838342,11.669801,-0.649991,1.2663093,0.121992804,1.2947458,4.726774,-4.151941,3.8304777,-2.849496,1.9345516,0.6404762,4.572203,3.6848462,-0.17359643,6.317791,-1.9879868,-0.9456492,-2.8545098,-1.115481,-1.7453904,-1.4961519,-0.41130418,-2.999209,2.9010258,-0.6514486,0.29402226,-0.8186776,-0.7201746,Yes
-432.4875,122.95961,-25.003593,54.333435,-25.49223,33.68076,-0.939592,16.766155,9.370117,0.14168526,14.391649,-7.458787,14.074196,-5.0084333,5.280996,-2.4015296,0.800932,3.9930584,-4.533849,5.795851,-6.0600843,4.3183703,-0.46432555,5.851722,3.5910835,0.77750665,7.0882607,-2.6247692,-0.26392955,-4.5478745,-0.52707297,-4.311478,-0.400681,-0.1279784,-2.30683,4.3563914,-1.0125698,0.7912767,-3.452927,0.087833814,Yes
-432.6212,122.0584,-24.737705,49.24076,-23.030886,34.247536,-0.8926545,15.242406,7.3622403,0.014448618,13.31552,-8.496254,14.236592,-5.383053,4.362941,-1.8381094,1.316753,5.264602,-5.155488,4.847736,-5.549287,2.833757,-2.7266786,3.6607246,2.240204,-0.19405997,7.845513,-1.3789619,0.7032561,-2.94983,0.71974504,-1.532269,1.4084201,-0.33330145,-3.7516642,2.78165,-1.2876678,0.79697347,-2.8080034,0.37401152,Yes
-441.84006,117.27822,-20.260519,55.901768,-22.383387,33.32602,-2.4270742,18.187315,5.6876097,-6.411613,13.386239,-7.378453,12.608061,-5.556904,5.440366,-2.2008712,0.85435385,5.316715,-5.3391113,4.595477,-5.9077144,2.7131054,-2.291612,3.173074,2.4337764,2.7207134,8.916247,0.018012447,3.8538015,-2.4721973,0.9338917,-2.8383803,-1.9206848,-1.0658659,-3.1810727,3.3818698,-1.3769166,-0.06352428,-2.4383414,-0.25219566,Yes
-419.99655,122.36037,-14.186804,50.20889,-20.345284,31.824532,-1.2897575,11.573415,3.830521,-5.749488,9.511851,-11.94644,9.713886,-2.4629164,3.0940325,-3.8662028,1.143738,5.862771,-6.9384136,0.60405517,-7.393156,-0.87881017,-6.1331687,-0.074342355,0.51114476,-0.5461204,6.191721,-1.107644,2.8787985,-0.12961268,4.406016,2.5400712,3.4344966,1.7605319,-2.464284,4.2462993,0.5932981,2.8228176,-1.4702544,-1.5163542,Yes
-432.0417,110.34794,-23.828625,48.46904,-26.24487,31.802366,0.80062157,15.527292,8.383607,-0.7918072,14.2639885,-8.131118,11.446414,-4.2676754,5.5089073,-1.1392891,1.2621415,6.0907507,-3.6073613,5.593248,-4.985885,2.961874,-1.6576846,3.8821485,3.1922607,0.42042992,7.0344768,-1.952983,0.953627,-2.6037881,-0.4141717,-3.4351351,-1.6043531,-1.7610667,-3.416647,3.224286,-1.3620131,0.18398823,-3.1972861,-0.30731165,Yes
-385.45828,114.52293,-11.91576,41.184196,-19.678785,24.98774,-5.3036194,6.9493966,3.1978219,-5.6626406,12.435918,-5.995698,7.3412533,-4.949098,2.503809,-1.2231412,-1.5847946,2.8121157,-5.6122093,2.0531466,-5.1091557,0.7944214,-1.820557,1.75687,2.9683142,0.15908548,5.264735,-1.024856,0.1824751,-1.2014694,1.3657557,0.15441763,1.7675653,0.5603199,0.058061372,6.0035677,-1.1229646,0.09143737,-0.5942316,-0.9524543,Yes
-442.32562,121.997055,-22.657167,58.05163,-25.032618,34.789192,-2.7020397,19.82859,8.07314,-3.6347983,13.32481,-9.141885,14.561797,-5.3856072,4.284476,-4.1989913,0.36059824,4.036996,-5.3273835,6.1450877,-5.8353586,3.7869256,-2.0202537,4.615436,2.2993944,-0.5962871,6.18163,-2.3954158,0.093545325,-4.23894,0.35305622,-4.14539,0.9892154,0.80765563,-2.7068172,5.072752,0.23923527,1.1714785,-3.184556,1.1221571,Yes
-428.81635,110.43314,-19.93604,59.741302,-26.501774,35.08779,-4.1860094,18.038198,7.793515,-4.954609,12.353457,-9.143405,12.366622,-5.112726,7.060464,-4.418336,0.11298008,6.892863,-4.286787,4.2560782,-6.2984724,3.088166,-2.26308,3.1757164,1.2178714,0.4286161,5.2645817,-2.9973984,1.0850805,-1.8642349,1.0389953,-3.7160034,1.1785468,-0.28947717,-1.9802551,4.455096,-0.90217626,1.2701685,-2.4714668,0.08215072,Yes
-432.03174,126.465805,-25.864885,57.38193,-28.87003,33.533237,-4.605349,18.121803,10.060087,-2.7059016,13.054333,-9.327605,13.870372,-5.860759,5.542379,-3.718255,-0.21481101,5.7162824,-4.233099,4.428177,-6.8358436,3.8882794,-1.9799767,4.213662,2.4191241,1.5651675,6.765566,-3.708131,0.38221756,-3.6385558,0.0090727275,-4.024507,1.3921098,1.4578692,-1.6134386,4.3739038,-1.9190469,-0.17118491,-3.2804255,0.459596,Yes
-431.29248,115.89521,-21.489544,49.343594,-23.89899,31.22624,-0.011236731,18.049623,7.597612,-2.3197649,13.057087,-8.237604,12.924263,-4.6353197,2.9426396,-2.853676,2.1132848,5.3339605,-4.880967,4.5629644,-5.2363544,3.1862514,-2.3934689,3.3538244,2.2299197,1.0562063,8.095181,-0.6905408,2.0042825,-1.6445738,1.5338458,-3.0742092,-0.8304393,-1.7562495,-3.8950849,3.6518767,-1.7322274,0.51193947,-2.9695418,-0.52915436,Yes
-382.99857,109.96751,-13.638771,37.436768,-17.43925,23.352594,-1.0684412,4.5477395,7.46581,-2.0431838,9.191535,-4.54259,7.320712,-4.754479,1.6741041,-0.8521131,-1.4184697,2.67272,-5.1981797,3.3464289,-4.164144,0.91352206,-0.669936,1.7942936,2.5339081,-1.6910998,6.486291,-0.34723207,-0.15031931,1.2021227,3.7571242,2.0845864,1.1920565,0.017148059,-2.8419807,3.8136225,-1.1623411,-0.5975549,-0.7179779,-1.510717,Yes
-428.95306,120.66097,-22.245182,55.605915,-26.024689,31.85878,-1.4892172,14.867482,6.5608745,-4.708817,12.027283,-8.188359,12.325365,-6.228386,2.9977992,-3.13058,0.27841175,4.7651334,-5.97812,3.1371799,-5.5277677,1.9734576,-3.0225856,3.3833344,0.44449028,-0.86952865,6.3493457,-1.4450321,2.6868594,-1.2379591,1.9138219,-0.43265432,2.3116095,-0.5039557,-2.897891,3.5489411,-1.4063797,0.8529408,-3.1747394,-0.4302324,Yes
-377.0999,105.08391,-4.046726,35.51607,-9.312229,19.485222,-1.602279,5.23587,5.3870926,-3.5761178,9.547625,-4.542879,5.4630265,-0.68761075,0.82157207,-2.9769058,-0.9603905,5.2536383,-4.7976003,0.47272667,-3.8594997,-0.37479562,-0.34704664,0.0926145,2.011909,0.44279143,5.1881623,-1.0600777,-0.7215514,-0.18685555,-0.55069375,0.2291068,2.1969724,1.8544416,0.13732694,5.363552,0.6249208,-1.4334939,-1.3609711,-1.2971798,Yes
-426.26572,103.2237,-13.580799,38.959637,-17.611645,26.257332,7.2808433,18.019554,8.28393,-0.0713132,13.434698,-6.666896,11.590284,0.6038922,2.4534626,-1.1602023,1.917307,6.492797,-2.680762,4.051359,-4.4448233,2.4948192,0.68500394,3.4832482,2.3004687,0.1609814,9.31022,-0.529266,-0.6749173,-1.7309458,-2.179375,-4.3927274,-1.4168838,-0.6043881,-4.1969185,2.6884832,0.3403693,0.51094365,-2.4228747,-0.74063045,Yes
-411.57385,119.4555,-17.720352,41.710087,-22.433365,26.304005,0.67489344,16.0573,7.7974486,-1.8753716,14.508877,-6.8769054,9.811813,-2.8886557,3.0796816,-2.974387,1.128076,6.252899,-4.348538,2.899205,-6.689444,3.0727122,0.35852978,2.7374382,0.8084832,-1.8242079,8.129784,0.073395155,0.65926844,-1.436212,0.72337,-2.2906063,0.007128833,0.6530189,-2.422412,4.4222646,-1.1703427,-0.63013476,-1.9536543,-0.12904748,Yes
-403.83762,108.72788,-11.616786,38.318165,-13.4578495,27.927427,6.79151,17.218485,11.461274,2.206572,13.900496,-5.3662305,10.146774,0.06339599,1.9331142,-1.8722025,-0.017488394,3.9141402,-3.8332713,2.2191508,-5.9321713,0.3910299,-0.8899119,2.6449213,1.3457434,-0.92479104,8.267808,-1.1246997,-1.9030938,-2.0302608,-1.8571693,-3.9174426,-2.1944196,-1.4033293,-3.0595038,2.6630678,-1.1103272,-0.18993865,-1.2918898,-0.4271911,Yes
-412.95068,111.925705,-27.653168,50.13038,-23.353842,31.094934,-0.57032865,14.526906,7.5304255,-1.541474,14.802193,-8.361658,11.933987,-4.113193,2.7617965,-1.9305013,-0.87444735,3.231822,-3.9278586,4.2075973,-6.3950973,3.5233955,-0.87244815,1.9637676,2.12244,0.59128046,6.5658584,-1.3961236,1.424342,-2.0131495,-0.01551719,-2.1005368,0.5030262,-0.85621244,-3.570518,2.7139614,-1.5802319,0.4518007,-1.8855542,0.15802155,Yes
-388.11044,118.55082,-20.285246,49.61962,-22.948374,30.302338,-4.245229,8.35627,5.9543,-5.0759997,11.551439,-6.9917536,9.765831,-6.8567038,1.9253838,-1.8783242,-0.58897424,3.7454875,-6.429677,2.3931239,-4.811178,2.6726577,-1.48964,2.1076527,1.124685,-1.1729244,5.731573,-1.6962324,0.1593765,-1.5367862,1.1035886,-1.4600432,1.3201638,1.4140867,1.572914,7.8573537,0.073275656,-0.5284396,-2.8525002,-0.21374953,Yes
-404.558,110.74946,-18.992926,35.98892,-19.647741,26.787392,4.4702606,13.771277,7.7642107,-1.8864851,12.538306,-4.747314,10.659777,-3.2962089,1.1042727,-0.86070985,0.6704872,5.0000567,-4.5701313,2.257943,-5.150247,1.2757946,-1.8733705,2.518434,3.283459,-1.0681837,7.0679965,-1.1779976,-0.5188937,-1.003059,0.1979362,-1.3279767,0.08964398,0.6891977,-2.5027916,3.7588143,-0.46631747,-1.1434375,-2.259803,-0.4028933,Yes
-413.41806,119.765526,-23.743023,41.130505,-18.612192,31.920336,3.6009574,11.928661,6.124915,-1.5117756,12.385613,-8.506978,9.886663,-4.4944134,-0.59234375,-2.0508926,1.4565977,3.6973958,-5.688122,2.4134684,-5.577037,2.4967175,-1.4379842,1.8084995,1.4287406,-1.5251007,6.2630005,-0.8999289,-1.1202081,-2.7606688,1.6238768,-0.8300251,0.75650346,0.026448134,-1.5601135,5.2563205,0.54993194,2.0266106,-2.10812,-0.4682337,Yes
-428.45813,117.8093,-22.917984,54.360252,-25.008604,33.14934,0.37859386,18.285425,5.1516366,-3.6564305,14.632312,-9.978745,11.822731,-2.4285738,6.1700916,-3.6954064,1.8442793,6.157925,-5.2014484,3.5447745,-6.6044655,3.6368196,-2.5875719,3.31403,1.4211615,-0.023102699,7.830443,-1.4464271,2.130683,-1.6842604,1.0044342,-3.428577,-0.20014182,0.03778754,-3.4662492,3.0286846,-1.0386853,-0.16359238,-3.6420753,-0.13573162,Yes
-399.67456,122.42521,-23.578655,62.295326,-31.14297,34.671623,-5.117785,17.929977,6.647329,-7.688921,13.723847,-8.683241,12.487077,-4.665966,6.6018767,-3.048357,3.7111125,5.3269863,-5.4170074,5.0447187,-7.937721,3.3095422,-4.1394424,1.8060522,-0.32128063,-1.6154613,5.818306,-2.325614,2.3181818,-2.3200707,3.2276075,-0.6967344,0.94295573,0.22748755,-1.4204199,5.3696756,-1.0507134,-0.44878346,-2.6338975,0.952675,Yes
-385.21265,132.85573,-17.620512,55.962055,-20.964735,34.261833,2.6546607,19.577738,6.9045196,-1.2576385,16.183836,-10.040338,12.465918,-2.0272322,3.687388,-4.8121057,-0.7945775,5.016918,-4.9031982,1.1499541,-7.905456,3.6060941,-1.9122198,4.041874,0.7326966,-1.1976607,8.346615,-1.4525055,1.2173846,-1.5555708,0.59031177,-4.52106,-0.6608421,-0.09078886,-2.5951629,4.662815,-1.0278748,1.406155,-1.4776912,1.2917714,Yes
-370.30457,133.96503,-15.317198,52.53319,-13.123405,28.279932,-4.251453,9.60818,6.9362025,-5.4758425,9.27391,-7.964803,9.777418,-3.340709,3.0719674,-3.3713088,-3.85916,2.7093372,-4.2949867,1.038903,-8.486833,0.23942526,-1.4477752,3.6357718,2.0033977,-0.0786831,7.4074965,-1.5623082,-0.10074338,-2.069996,2.6919658,0.1393612,2.318598,2.858776,-3.210505,4.156464,1.3480997,1.1728878,-2.6622684,-1.9096009,Yes
-350.35516,141.15259,-8.310385,43.142956,-14.812424,19.944422,-2.067874,7.806102,7.873344,-5.635951,8.72254,-4.4090824,7.48808,-3.6303275,-0.059491195,-2.8293102,-2.5251637,3.001177,-4.9312277,1.0161505,-5.03825,0.19104205,-2.9229183,-0.6951055,-1.1507391,-3.9644942,4.0631456,-3.438114,-0.89876986,-1.3021864,-0.5232533,-1.9625236,-0.4635313,3.7008204,0.9871279,8.283038,6.8778973,5.0153694,0.1167218,-2.5832508,Yes
-411.59897,129.74956,-17.916864,53.166767,-20.9667,34.82228,5.675356,18.492271,8.350167,0.092967734,14.776021,-8.568048,12.232273,-4.0517216,3.324759,-3.2814379,-1.9659165,3.9959471,-3.6119804,2.969945,-7.6050467,3.02147,-0.9341353,3.1620107,0.33091965,-1.6102015,6.652968,-2.9725037,-1.0206591,-2.3272972,2.2562158,-2.4141192,1.9105746,2.7201886,-3.5972757,3.7714589,0.18433905,0.78709495,-2.695128,0.78062165,Yes
-377.28903,121.19306,-10.818822,40.14886,-14.878773,25.42878,1.2864065,11.448597,8.918773,-1.565177,12.070675,-5.644995,8.423851,-3.287448,1.0170121,-1.4742028,-1.5210772,4.988844,-2.2191112,4.3743477,-3.4535465,2.2436845,1.4935567,2.2658374,0.9054974,-0.95919955,6.196597,-1.5233777,-0.29690742,-0.6290924,0.7484164,-1.831585,-0.82604265,-0.020844268,-3.7113197,2.8648138,-0.1903079,0.44319376,-2.0194306,-2.1963434,Yes
-414.84686,122.9333,-20.703646,55.333324,-19.947096,35.584892,0.18212408,22.09132,12.810712,-0.73761445,14.096458,-7.7718287,14.212014,-3.424647,3.8719034,-4.010736,0.38555288,4.0931015,-4.152375,5.3608236,-6.428965,3.4295318,-1.4255705,5.454984,2.146537,-1.2566149,6.901271,-2.9851458,-0.5317088,-3.3641953,0.71403295,-3.2551286,-0.35550126,-0.095255494,-3.3206458,3.4822521,-0.36490002,1.6523455,-2.380414,-0.48966023,Yes
-393.65424,122.87342,-12.191309,52.65953,-14.058278,31.178444,0.38433722,17.064955,9.601473,-3.4393992,10.682736,-8.649281,10.89141,-3.0510542,3.1215637,-1.7951828,0.5351453,4.443399,-4.2885127,2.9910686,-6.8693686,1.9753189,-0.4240839,4.538139,0.52113783,-3.2333984,6.3589892,-3.5361958,-2.7737682,-2.8916118,1.2906744,-1.771183,0.736658,2.3156857,-1.5479152,3.6423836,0.6063204,2.437148,-2.1171045,-0.22328897,Yes
-376.92426,122.933365,-13.899151,51.505672,-17.33822,30.235437,2.695802,17.742321,8.587154,-0.9662354,14.337022,-7.9441185,11.5754,-0.21528858,4.3711467,-4.337034,-0.8765318,6.048489,-2.7655382,2.7746036,-6.4445767,4.2506294,-0.59054303,3.7392967,2.1283698,-2.68625,6.296326,-3.832738,-3.1949852,-3.1159062,-2.3792655,-5.4448977,-0.2782992,0.6866742,-1.4829085,5.69152,0.9773788,2.2522388,-0.6080061,0.15898916,Yes
